Model info
==========
Mesh file: achteck_turm_texrecon.obj (VN 61076, FN 99252)
Texture files:
  achteck_turm_texrecon_material0000_map_Kd.png
  achteck_turm_texrecon_material0001_map_Kd.png
  achteck_turm_texrecon_material0002_map_Kd.png
  achteck_turm_texrecon_material0003_map_Kd.png
  achteck_turm_texrecon_material0004_map_Kd.png
  achteck_turm_texrecon_material0005_map_Kd.png

Parameterization info
=====================
Number of charts: 2160
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   408       16  4.08423e-05  4.81631e-05       434.76       11
   409       12  2.59093e-05  8.85372e-05      799.211        2
   410       26  0.000154542  6.05666e-05      546.724        2
   411        8  3.98701e-05  6.26823e-05      565.823        2
   412       18  3.39157e-05  5.04061e-05      455.007        3
   413       29   0.00029527  4.67069e-05      421.616        3
   414       21  0.000661665  0.000109154      985.319        3
   415        7  0.000221837 -0.000111802     -1009.22        2
   416        7  1.14458e-05  0.000114836       1036.6        4
   417        7   1.0644e-05  0.000113974      1028.82        2
   418        7  1.14072e-05  0.000114894      1037.13        6
   419       38  0.000256703  7.76463e-05      700.901        1
   420       13  0.000419341  6.34017e-05      572.316        4
   421       23  4.23202e-05  6.17339e-05      557.262        1
   422       45  9.81932e-05  8.07089e-05      728.546        1
   423       27   3.8691e-05  3.01194e-05      271.882        5
   424       36  0.000288488  5.79737e-05      523.319        4
   425       16  4.24231e-05  5.08671e-05      459.169        1
   426       15  4.12475e-05   6.1047e-05      551.061        4
   427        9  0.000250292  3.25648e-05      293.957        3
   428       11  0.000236926  5.59542e-05       505.09        4
   429       28  4.32143e-05  6.38568e-05      576.425        6
   430       37  0.000446117  8.07414e-05      728.839        4
   431       13  0.000350686  5.81387e-05      524.809        0
   432        2  2.01285e-05  3.78897e-06      34.2024        0
   433       36   0.00157138  8.45103e-05       762.86        2
   434       10  1.69878e-05  0.000107309      968.657        1
   435        2  1.29234e-05  6.75104e-05      609.405        2
   436        6  1.26585e-05  9.78747e-05      883.498        4
   437       13  3.10929e-05  8.14766e-05      735.476        3
   438       21  3.30483e-05  2.16906e-05      195.798        1
   439       33  0.000355171  8.58527e-05      774.978        1
   440       63  0.000103138  8.75505e-05      790.303        4
   441       43    6.751e-05  6.07775e-05      548.628        5
   442       32  5.41554e-05    6.285e-05      567.337        3
   443       19  5.11562e-05  4.03424e-05      364.165        4
   444       14  3.02535e-05   7.4922e-05      676.309        2
   445       58  0.000383346  8.13864e-05      734.661        5
   446       24  0.000294852  6.29684e-05      568.405        2
   447       16  2.99238e-05   6.1887e-05      558.644        2
   448       15  0.000258339  6.23826e-05      563.117        1
   449       31  4.62726e-05  4.30165e-05      388.303        4
   450        5  3.31654e-05  5.59721e-05      505.251        3
   451       14  0.000654218  3.20854e-05      289.629        1
   452       16  2.19646e-05  5.39134e-05      486.667        2
   453        9  1.79169e-05  4.93777e-05      445.724        2
   454       24  0.000251543  6.23578e-05      562.893        4
   455        5  4.52893e-05  5.58102e-05      503.789        2
   456       31  0.000320852  6.28255e-05      567.115        4
   457       15  2.25286e-05  4.45202e-05      401.876        4
   458       15  0.000126494  5.10202e-05      460.551        2
   459        9  0.000231391  9.45857e-05      853.809        4
   460        8  0.000138444  9.27111e-05      836.888        5
   461        4  2.23093e-05  8.04505e-05      726.213        3
   462        7  1.16113e-05 -9.19274e-05     -829.813        5
   463        5  1.79348e-05 -8.42003e-05     -760.062        2
   464        6  9.77687e-06  8.97303e-05       809.98        4
   465       35  7.31629e-05  6.36363e-05      574.435        5
   466       20  3.26327e-05  5.37343e-05       485.05        3
   467       29  0.000424384  7.88287e-05      711.573        5
   468       18  2.70344e-05  3.84968e-05      347.504        3
   469       32  4.63314e-05  4.40353e-05        397.5        3
   470        9  0.000181829  2.33593e-05      210.861        2
   471       19  3.18674e-05  3.23093e-05       291.65        3
   472       27  4.95566e-05  4.91392e-05      443.572        5
   473       24  0.000538492  5.49113e-05      495.675        4
   474       20  3.20577e-05  4.50648e-05      406.792        2
   475       11    0.0005406   6.6183e-05      597.423        3
   476       24  3.90851e-05  6.38334e-05      576.214        4
   477       20  0.000331531  5.20203e-05      469.579        1
   478       13  2.79235e-05  4.46612e-05       403.15        6
